userId,password,userName,email,zonalCode,branchCode,thanaCode,userRole
3405,EXqxUc7m,বোয়ালমারী উপজেলা,thana3405@instance.com,5,34,3405,thana
3407,qhAjEHaf,বোয়ালমারী দক্ষিণ,thana3407@instance.com,5,34,3407,thana
3406,JgAyHQev,বোয়ালমারী পৌরসভা,thana3406@instance.com,5,34,3406,thana
3412,dsWQc7Ea,ভাংগা উপজেলা,thana3412@instance.com,5,34,3412,thana
3411,acAVMjP6,ভাংগা পৌরসভা,thana3411@instance.com,5,34,3411,thana
3404,PegVCu7T,মধুখালী দক্ষিণ,thana3404@instance.com,5,34,3404,thana
3403,anGk7ghr,মধুখালী পশ্চিম,thana3403@instance.com,5,34,3403,thana
3401,jndC5nE9,মধুখালী পূর্ব,thana3401@instance.com,5,34,3401,thana
3402,BcC2axXH,মধুখালী পৌরসভা,thana3402@instance.com,5,34,3402,thana
3413,ayVdcQeu,সদরপুর উপজেলা,thana3413@instance.com,5,34,3413,thana
3409,wKkWC96A,সালথা উপজেলা,thana3409@instance.com,5,34,3409,thana
3510,vhFEWmPK,কালুখালি উপজেলা,thana3510@instance.com,5,35,3510,thana
3508,HhHef8HS,গোয়ালন্দ উপজেলা,thana3508@instance.com,5,35,3508,thana
3512,zdhNUbfF,পাংশা উপজেলা,thana3512@instance.com,5,35,3512,thana
3511,iPViJcuF,পাংশা পৌরসভা,thana3511@instance.com,5,35,3511,thana
3509,YVzRySjy,বালিয়াকান্দি,thana3509@instance.com,5,35,3509,thana
3514,CbSga6Vx,মাদরাসা বিভাগ,thana3514@instance.com,5,35,3514,thana
3503,83Raydjq,মিজানপুর,thana3503@instance.com,5,35,3503,thana
3502,AfBgvwj2,রাজবাড়ী কলেজ,thana3502@instance.com,5,35,3502,thana
3501,2FhjkvVv,রাজবাড়ী পৌরসভা আদর্শ থানা,thana3501@instance.com,5,35,3501,thana
3516,Q6czJ3Wk,শিশু বিভাগ,thana3516@instance.com,5,35,3516,thana
3506,VYRgCGtZ,সদর উত্তর,thana3506@instance.com,5,35,3506,thana
3507,BjHDvs2e,সদর দক্ষিণ,thana3507@instance.com,5,35,3507,thana
3505,G2pp2c7W,সদর পম্চিম,thana3505@instance.com,5,35,3505,thana
3504,NJ5Za2Hh,সদর পূর্ব,thana3504@instance.com,5,35,3504,thana
3513,MY8mxvmg,সাংস্কৃতিক বিভাগ,thana3513@instance.com,5,35,3513,thana
3515,C8z3CgcK,স্কুল বিভাগ,thana3515@instance.com,5,35,3515,thana
3607,rWgFVEaX,কলেজ,thana3607@instance.com,5,36,3607,thana
3602,sWd6TgcF,কাশিয়ানি,thana3602@instance.com,5,36,3602,thana
3603,zVdieniQ,কোটালিপাড়া,thana3603@instance.com,5,36,3603,thana
3610,WZYRnAXA,টেক্সটাইল,thana3610@instance.com,5,36,3610,thana
3609,jF6GtJih,প্রত্যুষা,thana3609@instance.com,5,36,3609,thana
3612,i8f8XRSm,মসাস,thana3612@instance.com,5,36,3612,thana
3608,K9GjJCBC,মাদ্রাসা,thana3608@instance.com,5,36,3608,thana
3601,XGXnJfi8,মুকসুদপুর,thana3601@instance.com,5,36,3601,thana
3605,PGp8FtNy,শহর,thana3605@instance.com,5,36,3605,thana
3611,2PAi6udX,শিশু কল্যাণ,thana3611@instance.com,5,36,3611,thana
3604,3VkxK8ac,সদর,thana3604@instance.com,5,36,3604,thana
3606,Fkiffbsd,স্কুল,thana3606@instance.com,5,36,3606,thana
3707,RiJq5uHR,কালকিনী উপজেলা,thana3707@instance.com,5,37,3707,thana
3706,jBSYMpeP,কালকিনী পেীরসভা,thana3706@instance.com,5,37,3706,thana
3705,mU2APswt,ডাসার,thana3705@instance.com,5,37,3705,thana
3713,5PPQHGsA,নীহরিকা সাহিত্য সাংস্কৃতিক সংসদ,thana3713@instance.com,5,37,3713,thana
3702,YupZrqH2,পৌরসভা,thana3702@instance.com,5,37,3702,thana
3701,GCXNWJS2,মাদারীপুর সরকারি কলেজ,thana3701@instance.com,5,37,3701,thana
3710,9nzErXgS,রাজৈর উপজেলা,thana3710@instance.com,5,37,3710,thana
3711,4dhKCtMu,শিবচর উপজেলা,thana3711@instance.com,5,37,3711,thana
3712,9hrh7CBj,শিশুকল্যাণ,thana3712@instance.com,5,37,3712,thana
3703,ZHFqui9q,সদর পশ্চিম,thana3703@instance.com,5,37,3703,thana
3704,D8p46TCY,সদর পূর্ব,thana3704@instance.com,5,37,3704,thana
3709,pSuM75F5,সাহবেরামপুর,thana3709@instance.com,5,37,3709,thana
3714,VaADKJky,স্কুল বিভাগ,thana3714@instance.com,5,37,3714,thana
3708,JVT4qMGM,স্নানঘাটা,thana3708@instance.com,5,37,3708,thana
3813,5TKyfFWw,এসপিআই থানা,thana3813@instance.com,5,38,3813,thana
3804,YhhneD5R,গোসাইরহাট থানা,thana3804@instance.com,5,38,3804,thana
3810,zSjCR44p,জাজিরা থানা,thana3810@instance.com,5,38,3810,thana
3802,wRj6HjMg,ডামুড্যা আদর্শ থানা,thana3802@instance.com,5,38,3802,thana
3806,Pts8QeaT,ডামুড্যা উত্তর থানা,thana3806@instance.com,5,38,3806,thana
3805,2iUYKHWj,ডামুড্যা পশ্চিম থানা,thana3805@instance.com,5,38,3805,thana
3809,qc5Avejs,নড়িয়া থানা,thana3809@instance.com,5,38,3809,thana
3803,tYtfGPUX,ভেদরগঞ্জ আদর্শ থানা,thana3803@instance.com,5,38,3803,thana
3807,K5RcxuiF,ভেদরগঞ্জ উত্তর থানা,thana3807@instance.com,5,38,3807,thana
3801,5BFusZMp,শহর আদর্শ থানা,thana3801@instance.com,5,38,3801,thana
3808,qChjdbE8,সখিপুর থানা,thana3808@instance.com,5,38,3808,thana
3811,X76RmewB,সদর উত্তর থানা,thana3811@instance.com,5,38,3811,thana
3812,EYFTUa8W,সরকারী কলেজ,thana3812@instance.com,5,38,3812,thana
3914,bfUw7MUW,আলীয়া মদরাসা,thana3914@instance.com,5,39,3914,thana
3925,4Gicsqe6,ইংলিশ মিডিয়াম,thana3925@instance.com,5,39,3925,thana
3908,tY8hRmf8,কোতোয়ালি উত্তর,thana3908@instance.com,5,39,3908,thana
3909,cYGhtSn9,কোতোয়ালি দক্ষিণ,thana3909@instance.com,5,39,3909,thana
3907,v2AdWSPe,চকবাজার,thana3907@instance.com,5,39,3907,thana
3912,r8HYassH,চট্টগ্রাম কলেজ,thana3912@instance.com,5,39,3912,thana
3918,wPHWSbRz,চট্টগ্রাম পলিটেকনিক ইনস্টিটিউট,thana3918@instance.com,5,39,3918,thana
3915,SwkbZ2Br,চট্টগ্রাম মেডিকেল কলেজ,thana3915@instance.com,5,39,3915,thana
3901,q8QCtRTB,চান্দগাঁও উত্তর,thana3901@instance.com,5,39,3901,thana
3902,Y7RZCESk,চান্দগাঁও দক্ষিণ,thana3902@instance.com,5,39,3902,thana
3903,mrMgqBz4,চান্দগাঁও পশ্চিম,thana3903@instance.com,5,39,3903,thana
3905,aaNUdcCc,পাঁচলাইশ উত্তর,thana3905@instance.com,5,39,3905,thana
3906,K5SfifKP,পাঁচলাইশ দক্ষিণ,thana3906@instance.com,5,39,3906,thana
3911,STxKn6Hy,বাকলিয়া উত্তর,thana3911@instance.com,5,39,3911,thana
3910,tZHqTE2D,বাকলিয়া থানা দক্ষিণ,thana3910@instance.com,5,39,3910,thana
3904,EqENNRve,বায়েজিদ,thana3904@instance.com,5,39,3904,thana
3921,BG8KkEvK,বেসরকারি কলেজ,thana3921@instance.com,5,39,3921,thana
3920,hHkx5hUF,বেসরকারি বিশ্ববিদ্যালয়,thana3920@instance.com,5,39,3920,thana
3919,wAQWBd5Q,বেসরকারি মেডিকেল,thana3919@instance.com,5,39,3919,thana
3913,ZZYXfrK7,মহসিন কলেজ,thana3913@instance.com,5,39,3913,thana
3923,cR5ca85S,মাদরাসা বিভাগ,thana3923@instance.com,5,39,3923,thana
3922,NvHb6CKP,শিশুকল্যাণ,thana3922@instance.com,5,39,3922,thana
3924,fUyhjWCK,সাহিত্য সাংস্কৃতি,thana3924@instance.com,5,39,3924,thana
3916,HCDM4Wnu,স্কুল উত্তর,thana3916@instance.com,5,39,3916,thana
3917,sK5hnpin,স্কুল থানা দক্ষিণ,thana3917@instance.com,5,39,3917,thana
4015,ZY8hBuUb,BSA,thana4015@instance.com,5,40,4015,thana
4014,APtuU6dJ,BSC,thana4014@instance.com,5,40,4014,thana
4012,hvEtzS7K,C1,thana4012@instance.com,5,40,4012,thana
4013,eFZa4Py3,C2,thana4013@instance.com,5,40,4013,thana
4016,uUtz2Gdu,PM,thana4016@instance.com,5,40,4016,thana
4009,uK8e59X3,আকবরশাহ,thana4009@instance.com,5,40,4009,thana
4002,ZTf3VU5a,ইপিজেড,thana4002@instance.com,5,40,4002,thana
4010,qeEwtxpc,খুলশী,thana4010@instance.com,5,40,4010,thana
4005,6RyHTPrY,ডবলমুরিং,thana4005@instance.com,5,40,4005,thana
4001,MZvc5vXf,পতেঙ্গা থানা,thana4001@instance.com,5,40,4001,thana
4008,Ptb9yi2g,পাহাড়তলী,thana4008@instance.com,5,40,4008,thana
4003,wrCrgW8j,বন্দর,thana4003@instance.com,5,40,4003,thana
4022,wgAevApD,বিএস বিভাগ,thana4022@instance.com,5,40,4022,thana
4011,SpdgwvCE,বিশ্ববিদ্যালয়,thana4011@instance.com,5,40,4011,thana
4021,RY5ErJPd,মডেল স্কুল,thana4021@instance.com,5,40,4021,thana
4019,PcEmJtkM,শিশুকল্যাণ,thana4019@instance.com,5,40,4019,thana
4020,TcQeAEmk,সংস্কৃতি,thana4020@instance.com,5,40,4020,thana
4004,Abe7wRAG,সদরঘাট,thana4004@instance.com,5,40,4004,thana
4018,2smgb7xA,স্কুল উত্তর,thana4018@instance.com,5,40,4018,thana
4017,UAMnK99N,স্কুল দক্ষিণ,thana4017@instance.com,5,40,4017,thana
4006,Dg5tNhtg,হালিশহর পশ্চিম,thana4006@instance.com,5,40,4006,thana
4007,NjgYxjWt,হালিশহর পূর্ব,thana4007@instance.com,5,40,4007,thana
4115,VnEUFRkQ,অতীশ দীপঙ্কর হল,thana4115@instance.com,6,41,4115,thana
4106,tdZUuejX,আইন অনুষদ,thana4106@instance.com,6,41,4106,thana
4109,2b24RbiY,আমানত হল,thana4109@instance.com,6,41,4109,thana
4110,t7pQh4yx,আলাওল হল,thana4110@instance.com,6,41,4110,thana
4111,uMeDjwr5,এএফ রহমান হল,thana4111@instance.com,6,41,4111,thana
4128,FKMpgNkc,এগ্রিকালচার টেনিং ইনিস্টিটিউট,thana4128@instance.com,6,41,4128,thana
4120,ND2EHSGY,কটেজ উত্তর,thana4120@instance.com,6,41,4120,thana
4121,nUGDjAJk,কটেজ দক্ষিণ,thana4121@instance.com,6,41,4121,thana
4105,8juxgmFf,কলা অনুষদ,thana4105@instance.com,6,41,4105,thana
4118,bXehzWZD,ক্যাম্পাস,thana4118@instance.com,6,41,4118,thana
4103,UeeimrVn,জীববিজ্ঞান অনুষদ,thana4103@instance.com,6,41,4103,thana
4122,FTRY5DdR,দক্ষিণ পাহাড়তলী,thana4122@instance.com,6,41,4122,thana
4126,Aea4JVAe,দুর্নিবার,thana4126@instance.com,6,41,4126,thana
4116,RzZZfEjN,ফতেপুর,thana4116@instance.com,6,41,4116,thana
4101,Nhpakehm,বিজ্ঞান অনুষদ,thana4101@instance.com,6,41,4101,thana
4102,4B5GRDiy,ব্যবসায় প্রশাসন অনুষদ,thana4102@instance.com,6,41,4102,thana
4124,CEmjx4wc,মাদরাসা,thana4124@instance.com,6,41,4124,thana
4112,ZV7ntTcj,শহীদ আব্দুর রব হল,thana4112@instance.com,6,41,4112,thana
4123,jAD5aMAB,শহীদ ফরহাদ হল,thana4123@instance.com,6,41,4123,thana
4107,Vxg4TfrP,শাহজালাল হল,thana4107@instance.com,6,41,4107,thana
4125,fkUZ3c7j,শিশুকল্যাণ,thana4125@instance.com,6,41,4125,thana
4127,Fs4tYQDz,সবুজালয়,thana4127@instance.com,6,41,4127,thana
4104,MJAVkjSr,সমাজবিজ্ঞান অনুষদ,thana4104@instance.com,6,41,4104,thana
4119,CZZ6JdA8,সূর্যসেন হল,thana4119@instance.com,6,41,4119,thana
4108,28QyWKRy,সোহরাওয়ার্দী হল,thana4108@instance.com,6,41,4108,thana
4113,WyagMMfx,হাটহাজারী দক্ষিণ,thana4113@instance.com,6,41,4113,thana
4114,wev4W2bV,হাটহাজারী পূর্ব,thana4114@instance.com,6,41,4114,thana
4117,gXUCUsfR,হাটহাজারী সদর,thana4117@instance.com,6,41,4117,thana
4216,jFFWmaiy,আবাবিল,thana4216@instance.com,6,42,4216,thana
4218,sdFdDYJW,ইকোজোন,thana4218@instance.com,6,42,4218,thana
4217,8Dtf5bBQ,ট্রেডজোন,thana4217@instance.com,6,42,4217,thana
4220,GxqFkkTg,ড্রিমনেস্ট,thana4220@instance.com,6,42,4220,thana
4210,t82GUn3e,দরিয়া,thana4210@instance.com,6,42,4210,thana
4225,aJa3qRss,দর্পণ,thana4225@instance.com,6,42,4225,thana
4214,WF3nWyNH,দিগন্ত,thana4214@instance.com,6,42,4214,thana
4222,y8jDYdRk,দ্বীপ,thana4222@instance.com,6,42,4222,thana
4211,RgRAQjUH,ধানসিঁড়ি,thana4211@instance.com,6,42,4211,thana
4213,FVcxBqFN,মোহনা,thana4213@instance.com,6,42,4213,thana
4212,UkffdJ9R,মৌচাক,thana4212@instance.com,6,42,4212,thana
4224,5gYmAstk,শতাব্দী,thana4224@instance.com,6,42,4224,thana
4219,WPXDyDnK,সঞ্চিতা,thana4219@instance.com,6,42,4219,thana
4215,sFGmB5A3,সানরাইজ,thana4215@instance.com,6,42,4215,thana
4306,ikRk9SYh,আবুতোরাব থানা,thana4306@instance.com,6,43,4306,thana
4333,etRe8EYw,আলমশাহপাড়া আলীয়া মাদ্রাসা,thana4333@instance.com,6,43,4333,thana
4332,nAng5Zi6,এবি কলেজ থানা,thana4332@instance.com,6,43,4332,thana
4336,j6UwV2qB,এস কে এম থানা,thana4336@instance.com,6,43,4336,thana
4301,QTKCe2ki,করেরহাট  থfনা,thana4301@instance.com,6,43,4301,thana
4337,ucma8aAp,কসাস,thana4337@instance.com,6,43,4337,thana
4325,HbjA96np,গহিরা,thana4325@instance.com,6,43,4325,thana
4303,sCfPdBUA,জোরারগন্জ থানা,thana4303@instance.com,6,43,4303,thana
4334,RSRApyUT,নাজিরহাট আলীয়া মাদ্রাসা,thana4334@instance.com,6,43,4334,thana
4335,f9g4pAEj,নাজিরহাট কলেজ,thana4335@instance.com,6,43,4335,thana
4312,H65dzT4z,নাজিরহাট পৌরসভা,thana4312@instance.com,6,43,4312,thana
4314,ZzGyMiNW,নাজিরহাট শহর,thana4314@instance.com,6,43,4314,thana
4307,zsKvywx8,নিজামপুর থানা,thana4307@instance.com,6,43,4307,thana
4310,qGrqY9Ks,পাইন্দং,thana4310@instance.com,6,43,4310,thana
4311,t9aVKrs5,ফটিকছড়ি শহর,thana4311@instance.com,6,43,4311,thana
4322,vvcFiFNU,বাঁশবাড়িয়া থানা,thana4322@instance.com,6,43,4322,thana
4321,Efds4MEi,বাড়বকুন্ড থানা,thana4321@instance.com,6,43,4321,thana
4308,DX5JDKmN,ভূজপুর উত্তর,thana4308@instance.com,6,43,4308,thana
4309,n8eRA8Ni,ভূজপুর মধ্যম,thana4309@instance.com,6,43,4309,thana
4331,tfqJnpJ3,মডেল  থানা,thana4331@instance.com,6,43,4331,thana
4302,kkdj2Pwz,মিরসরাই উত্তর,thana4302@instance.com,6,43,4302,thana
4305,frEeuycm,মীরসরাই শহর,thana4305@instance.com,6,43,4305,thana
4327,E5NSxRM3,রাউজান দক্ষিন,thana4327@instance.com,6,43,4327,thana
4326,RZ4eRGnZ,রাউজান শহর,thana4326@instance.com,6,43,4326,thana
4329,d5t2uVUY,রাঙ্গুনিয়া উত্তর,thana4329@instance.com,6,43,4329,thana
4328,2PUg2bXK,রাঙ্গুনিয়া শহর,thana4328@instance.com,6,43,4328,thana
4330,BQffEVrE,রানিরহাট,thana4330@instance.com,6,43,4330,thana
4313,9jtfhExM,শিশু কল্যান,thana4313@instance.com,6,43,4313,thana
4315,M6RdEcGh,সন্দ্বীপ উত্তর,thana4315@instance.com,6,43,4315,thana
4317,ZP3RtdC5,সন্দ্বীপ দক্ষিণ,thana4317@instance.com,6,43,4317,thana
4318,ErfNCdbP,সন্দ্বীপ পূর্ব,thana4318@instance.com,6,43,4318,thana
4316,6avnRg5J,সন্দ্বীপ শহর,thana4316@instance.com,6,43,4316,thana
4319,Au9JxePB,সীতাকুন্ড উত্তর,thana4319@instance.com,6,43,4319,thana
4323,9eysdkRP,সীতাকুন্ড দক্ষিণ,thana4323@instance.com,6,43,4323,thana
4320,sjjfxkEm,সীতাকুন্ড শহর,thana4320@instance.com,6,43,4320,thana
4304,mjJ9Efsd,সুফিয়া থানা,thana4304@instance.com,6,43,4304,thana
4324,ikp3Vq7j,হাটহাজারী উত্তর,thana4324@instance.com,6,43,4324,thana
4410,RHjuq6gF,কেরানীহাট আদর্শ থানা শাখা,thana4410@instance.com,6,44,4410,thana
4406,idcQYZwp,গারাংগিয়া আদর্শ থানা শাখা,thana4406@instance.com,6,44,4406,thana
4412,VYKSMedR,চন্দনাইশ দক্ষিণ থানা শাখা,thana4412@instance.com,6,44,4412,thana
4413,SpJeGmAs,চন্দনাইশ শহর থানা শাখা,thana4413@instance.com,6,44,4413,thana
4401,DGUE3jWA,চুনতি আদর্শ থানা শাখা,thana4401@instance.com,6,44,4401,thana
4416,84yF3bAk,দারুল হিকমাহ,thana4416@instance.com,6,44,4416,thana
4405,Bk7T4VFV,লোহাগাড়া উত্তর থানা শাখা,thana4405@instance.com,6,44,4405,thana
4402,JkfBgF2U,লোহাগাড়া পশ্চিম আদর্শ থানা শাখা,thana4402@instance.com,6,44,4402,thana
4404,W6rEhqXt,লোহাগাড়া পূর্ব থানা শাখা,thana4404@instance.com,6,44,4404,thana
4403,Jb9Nks9n,লোহাগাড়া শহর আদর্শ থানা শাখা,thana4403@instance.com,6,44,4403,thana
4414,kFzfVxny,শহীদ আলী হোসাইন (SAH) থানা শাখা,thana4414@instance.com,6,44,4414,thana
4415,vVPkUMXX,শিশুকল্যাণ,thana4415@instance.com,6,44,4415,thana
4417,Nyjuyz5k,সংস্কৃতি বিভাগ,thana4417@instance.com,6,44,4417,thana
4411,qjgNzA7e,সাতকানিয়া উত্তর থানা শাখা,thana4411@instance.com,6,44,4411,thana
4408,fqTFgDmZ,সাতকানিয়া কলেজ থানা শাখা,thana4408@instance.com,6,44,4408,thana
4409,dkR4ykaa,সাতকানিয়া পশ্চিম থানা শাখা,thana4409@instance.com,6,44,4409,thana
4407,9X7bApgh,সাতকানিয়া শহর আদর্শ থানা শাখা,thana4407@instance.com,6,44,4407,thana
4609,uWW6wxmF,কাওখালী থানা,thana4609@instance.com,6,46,4609,thana
4607,njc5mES8,কাপ্তাই দক্ষিণ,thana4607@instance.com,6,46,4607,thana
4608,jbT6jk4K,চন্দ্রঘোনা থানা,thana4608@instance.com,6,46,4608,thana
4606,C4JhwA9Y,পলিটেকনিক থানা,thana4606@instance.com,6,46,4606,thana
4612,xiw9RkfQ,বাঘাইছড়ি থানা শাখা,thana4612@instance.com,6,46,4612,thana
4614,j9pwEjBD,বিশ্ববিদ্যালয় থানা,thana4614@instance.com,6,46,4614,thana
4605,NGVaDNGG,মাদরাসা বিভাগ,thana4605@instance.com,6,46,4605,thana
4602,SDMmc7Nc,রাঙ্গামাটি সদর থানা,thana4602@instance.com,6,46,4602,thana
4603,iDbSYhwH,রাঙ্গামাটি সরকারী কলেজ,thana4603@instance.com,6,46,4603,thana
4610,bBZrnH2M,লংগদু থানা,thana4610@instance.com,6,46,4610,thana
4601,Kbf2nJyv,শহর আদর্শ শাখা,thana4601@instance.com,6,46,4601,thana
4613,MRTqSjna,শিশুকল্যাণ বিভাগ,thana4613@instance.com,6,46,4613,thana
4604,wWcvARC7,স্কুল বিভাগ,thana4604@instance.com,6,46,4604,thana
4706,SfBpBiAc,খাগড়াছাড়ি সরকারি কলেজ,thana4706@instance.com,6,47,4706,thana
4701,F8aUnKcw,খাগড়াছড়ি সদর,thana4701@instance.com,6,47,4701,thana
4704,wEiDA6hP,গুইমারা,thana4704@instance.com,6,47,4704,thana
4709,CGQU95Rd,তবলছড়ি,thana4709@instance.com,6,47,4709,thana
4711,VTqkgKQC,দীঘিনালা,thana4711@instance.com,6,47,4711,thana
4705,Yz2QhgCh,পলিটেকনিক,thana4705@instance.com,6,47,4705,thana
4707,yBPYdzQM,পানছড়ি,thana4707@instance.com,6,47,4707,thana
4710,USBFwfwr,মহালছড়ি,thana4710@instance.com,6,47,4710,thana
4703,D4JxknmJ,মাটিরাংগা,thana4703@instance.com,6,47,4703,thana
4708,DBDJQTCR,মানিকছড়ি,thana4708@instance.com,6,47,4708,thana
4712,wtgCjiRe,মুক্তধারা সাহিত্য সাংস্কৃতিক সংসদ,thana4712@instance.com,6,47,4712,thana
4702,uKJEPYPs,রামগড়,thana4702@instance.com,6,47,4702,thana
4809,VvAiQVky,আজিজনগর সাংগঠণিক থানা,thana4809@instance.com,6,48,4809,thana
4811,V7qDBJwK,আালিকদম উপজেলা,thana4811@instance.com,6,48,4811,thana
4812,PegwKypX,নাইক্ষ্যংছড়ি উপজেলা,thana4812@instance.com,6,48,4812,thana
4813,t9VS72ib,বাইশাারী  সাংগঠনিক থানা,thana4813@instance.com,6,48,4813,thana
4803,BtYhVbCD,বান্দরবন স্কুল বিভাগ,thana4803@instance.com,6,48,4803,thana
4802,CeUAwauY,বান্দরবান আর্দশ থানা,thana4802@instance.com,6,48,4802,thana
4804,MFyJeuB4,বান্দরবান মাদ্রাসা বিভাগ,thana4804@instance.com,6,48,4804,thana
4801,cQjUHfvr,বান্দরবান সরকারি কলেজ,thana4801@instance.com,6,48,4801,thana
4807,v87qwJPW,রোয়াংছড়ি উপজেলা,thana4807@instance.com,6,48,4807,thana
4810,FS22hQqn,লামা উপজেলা,thana4810@instance.com,6,48,4810,thana
4805,eFFHTgxy,শিশু কল্যাণ বিভাগ,thana4805@instance.com,6,48,4805,thana
4808,TKT4sFcV,শৈলচূড়া সাংস্কৃতিক সংসদ,thana4808@instance.com,6,48,4808,thana
4806,RBnpUnMn,সদর উপজেলা,thana4806@instance.com,6,48,4806,thana
5008,DMCAjeeJ,ঈদগাঁও উপজেলা আদর্শ থানা,thana5008@instance.com,7,50,5008,thana
5007,wmMyv3Sp,উখিয়া উপজেলা আদর্শ থানা,thana5007@instance.com,7,50,5007,thana
5012,HexmyZAp,কক্সবাজার পলিটেকনিক ইনস্টিটিউট,thana5012@instance.com,7,50,5012,thana
5001,8hKUYCqp,কক্সবাজার পৌরসভা,thana5001@instance.com,7,50,5001,thana
5004,WuTBW28q,কক্সবাজার মেডিকেল কলেজ,thana5004@instance.com,7,50,5004,thana
5006,XjUBWP28,কক্সবাজার সদর উপজেলা শাখা,thana5006@instance.com,7,50,5006,thana
5002,qRqjBhdy,কক্সবাজার সরকারি কলেজ,thana5002@instance.com,7,50,5002,thana
5014,VytarxG3,কক্সবাজার সিটি কলেজ,thana5014@instance.com,7,50,5014,thana
5005,WMjUhYna,কক্সবাজার হাশেমিয়া কামিল (মাস্টার্স) মাদ্রাসা,thana5005@instance.com,7,50,5005,thana
5020,enuDpWjD,কুতুবদিয়া উপজেলা,thana5020@instance.com,7,50,5020,thana
5011,NaMv2ACB,গর্জনিয়া সাংগঠনিক আদর্শ থানা শাখা,thana5011@instance.com,7,50,5011,thana
5003,vu3GEeMc,চকরিয়া উপজেলা আদর্শ থানা শাখা,thana5003@instance.com,7,50,5003,thana
5015,GnNGKr2f,চকরিয়া পৌরসভা,thana5015@instance.com,7,50,5015,thana
5010,AZm8jDe7,টেকনাফ উপজেলা আদর্শ থানা শাখা,thana5010@instance.com,7,50,5010,thana
5009,xEhMvARB,পেকুয়া উপজেলা আদর্শ থানা শাখা,thana5009@instance.com,7,50,5009,thana
5019,NmqJ5UKG,মহেশখালী উপজেলা উত্তর,thana5019@instance.com,7,50,5019,thana
5018,2AYSKCjr,মহেশখালী উপজেলা দক্ষিণ,thana5018@instance.com,7,50,5018,thana
5017,pPPVECit,মাতামূহুরী উপজেলা,thana5017@instance.com,7,50,5017,thana
5013,nXZ5uRe8,রামু উপজেলা শাখা,thana5013@instance.com,7,50,5013,thana
5022,eRtMdFeD,শিশুকল্যাণ:,thana5022@instance.com,7,50,5022,thana
5021,dB5ujkEn,সাংস্কৃতিক বিভাগ,thana5021@instance.com,7,50,5021,thana
5016,q8MtBYxv,স্কুল বিভাগ,thana5016@instance.com,7,50,5016,thana
5121,wigRWFRw,অজিতগুহ কলেজ,thana5121@instance.com,7,51,5121,thana
5124,GVT5C8az,আমড়াতলী,thana5124@instance.com,7,51,5124,thana
5120,xFKakz2N,আলিয়া মাদ্রসা,thana5120@instance.com,7,51,5120,thana
5111,79EFtR6j,ইবনে তাইমিয়া কলেজ,thana5111@instance.com,7,51,5111,thana
5110,ZKcSjXC4,ইবনে তাইমিয়া স্কুল,thana5110@instance.com,7,51,5110,thana
5119,vytXEjx9,কুমিল্লা মেডিকেল কলেজ,thana5119@instance.com,7,51,5119,thana
5127,KTcc8JFN,কোচিং,thana5127@instance.com,7,51,5127,thana
5117,bPUaqGne,চৌয়ারা মাদ্রাসা,thana5117@instance.com,7,51,5117,thana
5118,Xkx5MUat,জগন্নাথপুর,thana5118@instance.com,7,51,5118,thana
5105,QTDH7j6w,দূর্গাপুর উত্তর,thana5105@instance.com,7,51,5105,thana
5115,TVqATYjR,নেউরা মাদ্রাসা,thana5115@instance.com,7,51,5115,thana
5123,miDy2EMc,পাঁচথুবী,thana5123@instance.com,7,51,5123,thana
5113,Th8nxH7n,প্রাইভেট মেডিকেল কলেজ শাখা,thana5113@instance.com,7,51,5113,thana
5114,x5RTpwVC,বিশ্বরোড,thana5114@instance.com,7,51,5114,thana
5101,SDe4whdj,ভিক্টোরিয়া কলেজ ডিগ্রি,thana5101@instance.com,7,51,5101,thana
5102,CC7xpKkX,ভিসি আবাসিক,thana5102@instance.com,7,51,5102,thana
5106,qu4UyfAU,ভিসি উচ্চ মাধ্যমিক,thana5106@instance.com,7,51,5106,thana
5122,EKfSMUGW,মুন্সেফ কোয়াটার,thana5122@instance.com,7,51,5122,thana
5107,3BNWQCeR,রেসিডেন্সিয়াল স্কুল এন্ড কলেজ,thana5107@instance.com,7,51,5107,thana
5108,9cQPM94R,শিক্ষাবোর্ড মডেল কলেজ,thana5108@instance.com,7,51,5108,thana
5125,qBDiafaW,শিশুকল্যাণ,thana5125@instance.com,7,51,5125,thana
5103,75FX8Kkv,সরকারি কলেজ,thana5103@instance.com,7,51,5103,thana
5112,ERQHhpjc,সরকারি সিটি কলেজ,thana5112@instance.com,7,51,5112,thana
5104,3EjqxM9R,সরকারী কলেজ আবাসিক,thana5104@instance.com,7,51,5104,thana
5126,3Ajr9yB4,সিন্দাবাদ,thana5126@instance.com,7,51,5126,thana
5109,bwXTdzbq,স্কুল বিভাগ,thana5109@instance.com,7,51,5109,thana
5116,g7KFgMna,হাউজিং এস্টেট,thana5116@instance.com,7,51,5116,thana
5202,Yv7WAedD,কলা ও মানবিক অনুষদ,thana5202@instance.com,7,52,5202,thana
5214,J6dhdXKk,কালিরবাজার,thana5214@instance.com,7,52,5214,thana
5208,HM3xCKTj,পলিটেকনিক ক্যাম্পাস,thana5208@instance.com,7,52,5208,thana
5216,QpmNycdb,প্যারাডাইজ হল,thana5216@instance.com,7,52,5216,thana
5205,fdGhcG6s,প্রকৌশল অনুষদ,thana5205@instance.com,7,52,5205,thana
